Country,LOCATION,TIME,Value,MEASURE,SUBJECT,INDICATOR
Australia,AUS,2012,9.564299323,PC_GDP,Social Protection,GGEXP
Australia,AUS,2013,9.784927402,PC_GDP,Social Protection,GGEXP
Australia,AUS,2014,10.1386125,PC_GDP,Social Protection,GGEXP
Australia,AUS,2015,10.19760175,PC_GDP,Social Protection,GGEXP
Australia,AUS,2001,34.84295057,PC_GDP,Total,GGEXP
Australia,AUS,2002,34.25801538,PC_GDP,Total,GGEXP
Australia,AUS,2003,34.28996828,PC_GDP,Total,GGEXP
Australia,AUS,2004,34.12628975,PC_GDP,Total,GGEXP
Australia,AUS,2005,33.48564375,PC_GDP,Total,GGEXP
Australia,AUS,2006,33.14911839,PC_GDP,Total,GGEXP
Australia,AUS,2007,32.83842105,PC_GDP,Total,GGEXP
Australia,AUS,2008,34.9948617,PC_GDP,Total,GGEXP
Australia,AUS,2009,35.36136722,PC_GDP,Total,GGEXP
Australia,AUS,2010,34.37882512,PC_GDP,Total,GGEXP
Australia,AUS,2011,34.88360461,PC_GDP,Total,GGEXP
Australia,AUS,2012,35.20923878,PC_GDP,Total,GGEXP
Australia,AUS,2013,35.31619676,PC_GDP,Total,GGEXP
Australia,AUS,2014,35.915711,PC_GDP,Total,GGEXP
Australia,AUS,2015,36.17805354,PC_GDP,Total,GGEXP
Lvstria,LVA,2001,0.93657718,PC_GDP,Defence,GGEXP
Lvstria,LVA,2002,1.09525236,PC_GDP,Defence,GGEXP
Lvstria,LVA,2003,1.083441564,PC_GDP,Defence,GGEXP
Lvstria,LVA,2004,1.238794101,PC_GDP,Defence,GGEXP
Lvstria,LVA,2005,1.165406461,PC_GDP,Defence,GGEXP
Lvstria,LVA,2006,1.441582645,PC_GDP,Defence,GGEXP
Lvstria,LVA,2007,1.409060859,PC_GDP,Defence,GGEXP
Lvstria,LVA,2008,1.466939924,PC_GDP,Defence,GGEXP
Lvstria,LVA,2009,1.18406782,PC_GDP,Defence,GGEXP
Lvstria,LVA,2010,1.055927831,PC_GDP,Defence,GGEXP
Lvstria,LVA,2011,0.988321205,PC_GDP,Defence,GGEXP
Lvstria,LVA,2012,0.897051484,PC_GDP,Defence,GGEXP
Lvstria,LVA,2013,0.903696327,PC_GDP,Defence,GGEXP
Lvstria,LVA,2014,0.893880634,PC_GDP,Defence,GGEXP
Lvstria,LVA,2015,1.021208625,PC_GDP,Defence,GGEXP
Lvstria,LVA,2016,1.63760198,PC_GDP,Defence,GGEXP
Lvstria,LVA,2017,1.66450026,PC_GDP,Defence,GGEXP
Lvstria,LVA,2018,2.121176141,PC_GDP,Defence,GGEXP
Lvstria,LVA,2001,4.134691455,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2002,4.429204837,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2003,4.632643072,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2004,4.604471711,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2005,5.12391699,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2006,5.453935023,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2007,4.922239584,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2008,6.64361776,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2009,8.329830534,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2010,9.564962965,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2011,6.911850578,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2012,5.979339812,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2013,5.689818021,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2014,5.580877617,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2015,5.170687464,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2016,4.801967978,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2017,5.581085605,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2018,5.456694905,PC_GDP,Economic Affairs,GGEXP
Lvstria,LVA,2001,5.572459635,PC_GDP,Education,GGEXP
Lvstria,LVA,2002,5.702326848,PC_GDP,Education,GGEXP
Lvstria,LVA,2003,5.333656496,PC_GDP,Education,GGEXP
Lvstria,LVA,2004,5.920928325,PC_GDP,Education,GGEXP
Lvstria,LVA,2005,5.309245617,PC_GDP,Education,GGEXP
Lvstria,LVA,2006,5.66401226,PC_GDP,Education,GGEXP
Lvstria,LVA,2007,5.558818131,PC_GDP,Education,GGEXP
Lvstria,LVA,2008,6.310703074,PC_GDP,Education,GGEXP
Lvstria,LVA,2009,6.701810092,PC_GDP,Education,GGEXP
Lvstria,LVA,2010,6.207611151,PC_GDP,Education,GGEXP
Lvstria,LVA,2011,5.859698449,PC_GDP,Education,GGEXP
Lvstria,LVA,2012,5.718543575,PC_GDP,Education,GGEXP
Lvstria,LVA,2013,5.735645297,PC_GDP,Education,GGEXP
Lvstria,LVA,2014,5.894733549,PC_GDP,Education,GGEXP
Lvstria,LVA,2015,5.905602314,PC_GDP,Education,GGEXP
Lvstria,LVA,2016,5.460335106,PC_GDP,Education,GGEXP
Lvstria,LVA,2017,5.79916294,PC_GDP,Education,GGEXP
Lvstria,LVA,2018,5.836409285,PC_GDP,Education,GGEXP
Lvstria,LVA,2001,0.275440177,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2002,0.302175605,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2003,0.305061921,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2004,0.489627252,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2005,0.688174208,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2006,0.653515126,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2007,0.878416419,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2008,0.825830113,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2009,0.184856704,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2010,0.297988489,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2011,0.682109944,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2012,0.726972931,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2013,0.664035026,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2014,0.678442887,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2015,0.662491901,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2016,0.537079526,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2017,0.546611362,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2018,0.579982482,PC_GDP,ENVPROT,GGEXP
Lvstria,LVA,2001,3.912163726,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2002,3.745164206,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2003,3.949346303,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2004,4.180544952,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2005,3.809320249,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2006,4.111921149,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2007,3.951346629,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2008,3.911552837,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2009,4.628195503,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2010,4.778056738,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2011,4.676882403,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2012,4.791207254,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2013,4.806996128,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2014,4.930379069,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2015,5.018758936,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2016,4.252683912,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2017,4.014802242,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2018,4.006635451,PC_GDP,Gen Pub Services,GGEXP
Lvstria,LVA,2001,3.18589338,PC_GDP,Health,GGEXP
Lvstria,LVA,2002,3.626942325,PC_GDP,Health,GGEXP
Lvstria,LVA,2003,3.216673531,PC_GDP,Health,GGEXP
Lvstria,LVA,2004,3.350815706,PC_GDP,Health,GGEXP
Lvstria,LVA,2005,4.059491814,PC_GDP,Health,GGEXP
Lvstria,LVA,2006,4.258056749,PC_GDP,Health,GGEXP
Lvstria,LVA,2007,4.031649375,PC_GDP,Health,GGEXP
Lvstria,LVA,2008,4.325718219,PC_GDP,Health,GGEXP
Lvstria,LVA,2009,4.575825615,PC_GDP,Health,GGEXP
Lvstria,LVA,2010,4.180743988,PC_GDP,Health,GGEXP
Lvstria,LVA,2011,4.112000878,PC_GDP,Health,GGEXP
Lvstria,LVA,2012,3.882844565,PC_GDP,Health,GGEXP
Lvstria,LVA,2013,3.661182684,PC_GDP,Health,GGEXP
Lvstria,LVA,2014,3.797343935,PC_GDP,Health,GGEXP
Lvstria,LVA,2015,3.74634216,PC_GDP,Health,GGEXP
Lvstria,LVA,2016,3.730640698,PC_GDP,Health,GGEXP
Lvstria,LVA,2017,3.534166363,PC_GDP,Health,GGEXP
Lvstria,LVA,2018,4.03200022,PC_GDP,Health,GGEXP
Lvstria,LVA,2001,1.411714843,PC_GDP,Housing,GGEXP
Lvstria,LVA,2002,1.336110056,PC_GDP,Housing,GGEXP
Lvstria,LVA,2003,1.204942171,PC_GDP,Housing,GGEXP
Lvstria,LVA,2004,1.208979671,PC_GDP,Housing,GGEXP
Lvstria,LVA,2005,1.208242546,PC_GDP,Housing,GGEXP
Lvstria,LVA,2006,1.39466481,PC_GDP,Housing,GGEXP
Lvstria,LVA,2007,1.221318883,PC_GDP,Housing,GGEXP
Lvstria,LVA,2008,1.200886936,PC_GDP,Housing,GGEXP
Lvstria,LVA,2009,1.056240812,PC_GDP,Housing,GGEXP
Lvstria,LVA,2010,1.477363923,PC_GDP,Housing,GGEXP
Lvstria,LVA,2011,1.286559752,PC_GDP,Housing,GGEXP
Lvstria,LVA,2012,1.228041041,PC_GDP,Housing,GGEXP
Lvstria,LVA,2013,1.212778276,PC_GDP,Housing,GGEXP
Lvstria,LVA,2014,1.104414381,PC_GDP,Housing,GGEXP
Lvstria,LVA,2015,0.976297389,PC_GDP,Housing,GGEXP
Lvstria,LVA,2016,0.887621035,PC_GDP,Housing,GGEXP
Lvstria,LVA,2017,1.092513712,PC_GDP,Housing,GGEXP
Lvstria,LVA,2018,1.117116745,PC_GDP,Housing,GGEXP
Lvstria,LVA,2001,2.282755793,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2002,2.272699347,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2003,2.238902901,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2004,2.319453916,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2005,2.207751182,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2006,2.571647248,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2007,2.468667542,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2008,2.170812003,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2009,2.054922404,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2010,1.928576601,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2011,1.83480685,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2012,1.793601261,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2013,1.921675793,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2014,2.010597288,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2015,1.989891165,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2016,2.154699564,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2017,2.346458387,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2018,2.20439461,PC_GDP,Pub Order & Safety,GGEXP
Lvstria,LVA,2001,1.188112749,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2002,1.324896276,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2003,1.168355707,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2004,1.25129985,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2005,1.309223831,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2006,1.615798744,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2007,1.695211327,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2008,1.816129346,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2009,1.754470689,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2010,1.636209486,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2011,1.740906,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2012,1.522725281,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2013,1.573344646,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2014,1.685665083,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2015,1.610172194,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2016,1.439497569,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2017,1.671888917,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2018,1.622106239,PC_GDP,RECULTREL,GGEXP
Lvstria,LVA,2001,11.88300762,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2002,11.26889537,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2003,10.41382855,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2004,10.11533835,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2005,9.319498014,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2006,8.878702948,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2007,7.947005854,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2008,9.050556914,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2009,13.95506611,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2010,14.18567688,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2011,12.22950293,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2012,11.35786311,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2013,11.52729196,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2014,11.41820056,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2015,11.8487876,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2016,11.95135558,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2017,11.75923441,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2018,11.65536954,PC_GDP,Social Protection,GGEXP
Lvstria,LVA,2001,34.78281656,PC_GDP,Total,GGEXP
Lvstria,LVA,2002,35.10366723,PC_GDP,Total,GGEXP
Lvstria,LVA,2003,33.54685222,PC_GDP,Total,GGEXP
Lvstria,LVA,2004,34.68016321,PC_GDP,Total,GGEXP
Lvstria,LVA,2005,34.20019731,PC_GDP,Total,GGEXP
Lvstria,LVA,2006,36.0438367,PC_GDP,Total,GGEXP
Lvstria,LVA,2007,34.0837346,PC_GDP,Total,GGEXP
Lvstria,LVA,2008,37.72270613,PC_GDP,Total,GGEXP
Lvstria,LVA,2009,44.42528628,PC_GDP,Total,GGEXP
Lvstria,LVA,2010,45.3130624,PC_GDP,Total,GGEXP
Lvstria,LVA,2011,40.32263899,PC_GDP,Total,GGEXP
Lvstria,LVA,2012,37.89823592,PC_GDP,Total,GGEXP
Lvstria,LVA,2013,37.69646416,PC_GDP,Total,GGEXP
Lvstria,LVA,2014,37.99449272,PC_GDP,Total,GGEXP
Lvstria,LVA,2015,37.95028068,PC_GDP,Total,GGEXP
Lvstria,LVA,2016,36.85352283,PC_GDP,Total,GGEXP
Lvstria,LVA,2017,38.01049883,PC_GDP,Total,GGEXP
Lvstria,LVA,2018,38.63192003,PC_GDP,Total,GGEXP
Costria,COL,2014,1.56763461,PC_GDP,Defence,GGEXP
Costria,COL,2015,1.450652002,PC_GDP,Defence,GGEXP
Costria,COL,2016,1.380312251,PC_GDP,Defence,GGEXP
Costria,COL,2017,1.328575944,PC_GDP,Defence,GGEXP
Costria,COL,2014,3.799898444,PC_GDP,Economic Affairs,GGEXP
Costria,COL,2015,3.747140691,PC_GDP,Economic Affairs,GGEXP
Costria,COL,2016,3.18065256,PC_GDP,Economic Affairs,GGEXP
Costria,COL,2017,3.068196856,PC_GDP,Economic Affairs,GGEXP
Costria,COL,2014,4.473180831,PC_GDP,Education,GGEXP
Costria,COL,2015,4.547879314,PC_GDP,Education,GGEXP
Costria,COL,2016,4.553779451,PC_GDP,Education,GGEXP
Costria,COL,2017,4.836528061,PC_GDP,Education,GGEXP
Costria,COL,2014,0.443961802,PC_GDP,ENVPROT,GGEXP
Costria,COL,2015,0.587732609,PC_GDP,ENVPROT,GGEXP
Costria,COL,2016,0.505485871,PC_GDP,ENVPROT,GGEXP
Costria,COL,2017,0.5523405,PC_GDP,ENVPROT,GGEXP
Costria,COL,2014,4.489330514,PC_GDP,Gen Pub Services,GGEXP
Costria,COL,2015,4.626529984,PC_GDP,Gen Pub Services,GGEXP
Costria,COL,2016,4.854194891,PC_GDP,Gen Pub Services,GGEXP
Costria,COL,2017,4.911608288,PC_GDP,Gen Pub Services,GGEXP
Costria,COL,2014,4.739193001,PC_GDP,Health,GGEXP
Costria,COL,2015,4.806104582,PC_GDP,Health,GGEXP
Costria,COL,2016,4.766891761,PC_GDP,Health,GGEXP
Costria,COL,2017,4.879623308,PC_GDP,Health,GGEXP
Costria,COL,2014,0.55295178,PC_GDP,Housing,GGEXP
Costria,COL,2015,0.584004641,PC_GDP,Housing,GGEXP
Costria,COL,2016,0.497511728,PC_GDP,Housing,GGEXP
Costria,COL,2017,0.499561757,PC_GDP,Housing,GGEXP
Costria,COL,2014,2.148595654,PC_GDP,Pub Order & Safety,GGEXP
Costria,COL,2015,2.143657229,PC_GDP,Pub Order & Safety,GGEXP
Costria,COL,2016,2.134103597,PC_GDP,Pub Order & Safety,GGEXP
Costria,COL,2017,2.20377824,PC_GDP,Pub Order & Safety,GGEXP
Costria,COL,2014,0.689433417,PC_GDP,RECULTREL,GGEXP
Costria,COL,2015,0.775115826,PC_GDP,RECULTREL,GGEXP
Costria,COL,2016,0.639623999,PC_GDP,RECULTREL,GGEXP
Costria,COL,2017,0.668124477,PC_GDP,RECULTREL,GGEXP
Costria,COL,2014,8.449043856,PC_GDP,Social Protection,GGEXP
Costria,COL,2015,8.766369839,PC_GDP,Social Protection,GGEXP
Costria,COL,2016,8.541980905,PC_GDP,Social Protection,GGEXP
Costria,COL,2017,8.958882241,PC_GDP,Social Protection,GGEXP
Costria,COL,2014,31.35322391,PC_GDP,Total,GGEXP
Costria,COL,2015,32.03518672,PC_GDP,Total,GGEXP
Costria,COL,2016,31.05453701,PC_GDP,Total,GGEXP
Costria,COL,2017,31.90721967,PC_GDP,Total,GGEXP
Crstria,CRI,2012,0,PC_GDP,Defence,GGEXP
Crstria,CRI,2013,0,PC_GDP,Defence,GGEXP
Crstria,CRI,2014,0,PC_GDP,Defence,GGEXP
Crstria,CRI,2015,0,PC_GDP,Defence,GGEXP
Crstria,CRI,2016,0,PC_GDP,Defence,GGEXP
Crstria,CRI,2017,0,PC_GDP,Defence,GGEXP
Crstria,CRI,2012,3.033947798,PC_GDP,Economic Affairs,GGEXP
Crstria,CRI,2013,2.932595561,PC_GDP,Economic Affairs,GGEXP
Crstria,CRI,2014,2.920248689,PC_GDP,Economic Affairs,GGEXP
Crstria,CRI,2015,2.886945173,PC_GDP,Economic Affairs,GGEXP
Crstria,CRI,2016,3.007672448,PC_GDP,Economic Affairs,GGEXP
Crstria,CRI,2017,3.734486279,PC_GDP,Economic Affairs,GGEXP
Crstria,CRI,2012,7.250186035,PC_GDP,Education,GGEXP
Crstria,CRI,2013,7.565296502,PC_GDP,Education,GGEXP
Crstria,CRI,2014,7.534275497,PC_GDP,Education,GGEXP
Crstria,CRI,2015,7.650709571,PC_GDP,Education,GGEXP
Crstria,CRI,2016,7.774379228,PC_GDP,Education,GGEXP
Crstria,CRI,2017,8.068519885,PC_GDP,Education,GGEXP
Crstria,CRI,2012,0.412597541,PC_GDP,ENVPROT,GGEXP
Crstria,CRI,2013,0.404714644,PC_GDP,ENVPROT,GGEXP
Crstria,CRI,2014,0.465104975,PC_GDP,ENVPROT,GGEXP
Crstria,CRI,2015,0.532026588,PC_GDP,ENVPROT,GGEXP
Crstria,CRI,2016,0.410294964,PC_GDP,ENVPROT,GGEXP
Crstria,CRI,2017,0.47789896,PC_GDP,ENVPROT,GGEXP
Crstria,CRI,2012,2.998354565,PC_GDP,Gen Pub Services,GGEXP
Crstria,CRI,2013,3.393313129,PC_GDP,Gen Pub Services,GGEXP
Crstria,CRI,2014,3.412415794,PC_GDP,Gen Pub Services,GGEXP
Crstria,CRI,2015,3.483824849,PC_GDP,Gen Pub Services,GGEXP
Crstria,CRI,2016,3.602223429,PC_GDP,Gen Pub Services,GGEXP
Crstria,CRI,2017,3.874157926,PC_GDP,Gen Pub Services,GGEXP
Crstria,CRI,2012,6.38747139,PC_GDP,Health,GGEXP
Crstria,CRI,2013,6.489053091,PC_GDP,Health,GGEXP
Crstria,CRI,2014,6.344033213,PC_GDP,Health,GGEXP
Crstria,CRI,2015,6.339446643,PC_GDP,Health,GGEXP
Crstria,CRI,2016,6.243416264,PC_GDP,Health,GGEXP
Crstria,CRI,2017,6.110550578,PC_GDP,Health,GGEXP
Crstria,CRI,2012,0.834905852,PC_GDP,Housing,GGEXP
Crstria,CRI,2013,0.846093695,PC_GDP,Housing,GGEXP
Crstria,CRI,2014,0.862974265,PC_GDP,Housing,GGEXP
Crstria,CRI,2015,0.809189826,PC_GDP,Housing,GGEXP
Crstria,CRI,2016,0.834362893,PC_GDP,Housing,GGEXP
Crstria,CRI,2017,0.788154011,PC_GDP,Housing,GGEXP
Crstria,CRI,2012,2.339491913,PC_GDP,Pub Order & Safety,GGEXP
Crstria,CRI,2013,2.521080549,PC_GDP,Pub Order & Safety,GGEXP
Crstria,CRI,2014,2.622426282,PC_GDP,Pub Order & Safety,GGEXP
Crstria,CRI,2015,2.615873326,PC_GDP,Pub Order & Safety,GGEXP
Crstria,CRI,2016,2.674991954,PC_GDP,Pub Order & Safety,GGEXP
Crstria,CRI,2017,2.570629113,PC_GDP,Pub Order & Safety,GGEXP
Crstria,CRI,2012,0.215756606,PC_GDP,RECULTREL,GGEXP
Crstria,CRI,2013,0.281458402,PC_GDP,RECULTREL,GGEXP
Crstria,CRI,2014,0.251610755,PC_GDP,RECULTREL,GGEXP
Crstria,CRI,2015,0.238043842,PC_GDP,RECULTREL,GGEXP
Crstria,CRI,2016,0.226524401,PC_GDP,RECULTREL,GGEXP
Crstria,CRI,2017,0.241649944,PC_GDP,RECULTREL,GGEXP
Crstria,CRI,2012,7.772704936,PC_GDP,Social Protection,GGEXP
Crstria,CRI,2013,8.344001766,PC_GDP,Social Protection,GGEXP
Crstria,CRI,2014,8.313364605,PC_GDP,Social Protection,GGEXP
Crstria,CRI,2015,8.296205266,PC_GDP,Social Protection,GGEXP
Crstria,CRI,2016,8.560408986,PC_GDP,Social Protection,GGEXP
Crstria,CRI,2017,8.476374729,PC_GDP,Social Protection,GGEXP
Crstria,CRI,2012,31.24541664,PC_GDP,Total,GGEXP
Crstria,CRI,2013,32.77760734,PC_GDP,Total,GGEXP
Crstria,CRI,2014,32.72645408,PC_GDP,Total,GGEXP
Crstria,CRI,2015,32.85226508,PC_GDP,Total,GGEXP
Crstria,CRI,2016,33.33427457,PC_GDP,Total,GGEXP
Crstria,CRI,2017,34.34242143,PC_GDP,Total,GGEXP
Ltstria,LTU,2001,1.303038071,PC_GDP,Defence,GGEXP
Ltstria,LTU,2002,1.488866685,PC_GDP,Defence,GGEXP
Ltstria,LTU,2003,1.398387481,PC_GDP,Defence,GGEXP
Ltstria,LTU,2004,1.400942348,PC_GDP,Defence,GGEXP
Ltstria,LTU,2005,1.42845916,PC_GDP,Defence,GGEXP
Ltstria,LTU,2006,1.602878608,PC_GDP,Defence,GGEXP
Ltstria,LTU,2007,1.844345005,PC_GDP,Defence,GGEXP
Ltstria,LTU,2008,1.397131349,PC_GDP,Defence,GGEXP
Ltstria,LTU,2009,1.361471855,PC_GDP,Defence,GGEXP
Ltstria,LTU,2010,1.0931727,PC_GDP,Defence,GGEXP
Ltstria,LTU,2011,0.963285526,PC_GDP,Defence,GGEXP
Ltstria,LTU,2012,0.936917075,PC_GDP,Defence,GGEXP
Ltstria,LTU,2013,0.914878062,PC_GDP,Defence,GGEXP
Ltstria,LTU,2014,0.953488209,PC_GDP,Defence,GGEXP
Ltstria,LTU,2015,1.258084233,PC_GDP,Defence,GGEXP
Ltstria,LTU,2016,1.478169504,PC_GDP,Defence,GGEXP
Ltstria,LTU,2017,1.624533441,PC_GDP,Defence,GGEXP
Ltstria,LTU,2018,1.729306916,PC_GDP,Defence,GGEXP
Ltstria,LTU,2001,4.358794795,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2002,4.239790286,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2003,3.853259734,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2004,4.226349716,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2005,3.823333958,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2006,4.135813865,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2007,4.170290601,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2008,4.626489394,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2009,3.94051262,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2010,4.601555947,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2011,7.809601995,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2012,3.429322307,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2013,4.358440555,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2014,3.503210631,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2015,3.775163693,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2016,3.257007184,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2017,3.021478898,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2018,2.985349833,PC_GDP,Economic Affairs,GGEXP
Ltstria,LTU,2001,5.971811646,PC_GDP,Education,GGEXP
Ltstria,LTU,2002,6.048414016,PC_GDP,Education,GGEXP
Ltstria,LTU,2003,5.692119174,PC_GDP,Education,GGEXP
Ltstria,LTU,2004,5.77369191,PC_GDP,Education,GGEXP
Ltstria,LTU,2005,5.410442027,PC_GDP,Education,GGEXP
Ltstria,LTU,2006,5.366628283,PC_GDP,Education,GGEXP
Ltstria,LTU,2007,5.313239751,PC_GDP,Education,GGEXP
Ltstria,LTU,2008,6.13699755,PC_GDP,Education,GGEXP
Ltstria,LTU,2009,7.238511212,PC_GDP,Education,GGEXP
Ltstria,LTU,2010,5.92874487,PC_GDP,Education,GGEXP
Ltstria,LTU,2011,5.592671772,PC_GDP,Education,GGEXP
Ltstria,LTU,2012,5.4313829,PC_GDP,Education,GGEXP
Ltstria,LTU,2013,5.248593727,PC_GDP,Education,GGEXP
Ltstria,LTU,2014,5.039983519,PC_GDP,Education,GGEXP
Ltstria,LTU,2015,5.075502022,PC_GDP,Education,GGEXP
